douban_id,title,original_title,year,directors,actors,genres,countries,rating,rating_count,rank,poster_url,summary,main_category,feature_tags
10437779,新世界,,2013,朴勋政,李政宰;崔岷植;黄政民;宋智孝;朴成雄,剧情;犯罪,韩国,8.9,516843,132,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1903379979.webp,金门集团会长、暴力组织在虎派大佬石东出遭遇车祸身亡，该事件在黑白两道引起不小震荡。为了遏制金门集团进一步向合法领域渗透并持续壮大，警方及时提出“新世界计划”，旨在干预金门集团继任大佬的选举。而围绕会长头衔，金门旗下三号人物华侨出身的丁青（黄正民 饰）和四号人物常务理事李仲久（朴圣雄 饰）展开一连串明争暗斗。在危机四伏的当下，警方姜科长（崔岷植 饰）命令卧底十年之久的李子成（李政宰 饰）左右选举结果。子成六年前和丁青结识，并且得到对方的器重和信任。早已厌倦黑道生活的子成无奈受命，却无疑将自己投入了凶险非常的黑色漩涡之中。 充满鲜血与欲望的战场，新世界何日来临？,suspense_crime,剧情;犯罪;朴勋政;韩国;高分
1291875,阳光灿烂的日子,,1995,姜文,夏雨;宁静;陶虹;耿乐;斯琴高娃,剧情;爱情,中国大陆;中国香港,8.8,686368,133,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2564685215.webp,20世纪70年代初的北京，忙着“闹革命”大人无空理会小孩，加上学校停课无事可做，以军队大院男孩为突出代表的少年人便自找乐子，靠起哄、打架、闹事、拍婆子等方式挥霍过量的荷尔蒙。马小军（夏雨 饰）就是这样的少年，他的嗜好之一是趁别人家无人用万能钥匙将其锁打开，溜进去耍玩一番，正是用这样的方式，少女米兰（宁静 饰）的照片先于其人入了马小军的双眼。通过院里的“头儿”刘忆苦（耿乐 饰），马小军又见到之前在炮局偶然瞥见过一眼的米兰，开始正式将其当作梦中情人，然而在米兰眼中，马小军不过是毛孩一个，她中意的人是成熟、稳重、帅气的刘忆苦。自此，马小军迎来五味混杂的青春期生活。 本片改编自王朔短篇小说《动物凶猛》。夏雨凭此片获得第51届威尼斯国际电影节最佳男演员（银狮奖）。,romance_drama,剧情;爱情;姜文;中国大陆;高分
25814705,小森林 夏秋篇,,2014,森淳一,桥本爱;三浦贵大;松冈茉优;温水洋一;桐岛加恋,剧情,日本,9.0,468012,134,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2260999203.webp,平凡女孩市子（桥本爱 饰）自幼生长在位于日本东北地区的村庄小森。这里远离都市的喧嚣和浮躁，为青山绿水所环绕，俨然一个幽静怡然的世外桃源。村民们日出而作，日落而息，依靠一双勤劳的双手经营渺小却舒适的生活，与世无争。市子曾经前往东京闯荡，只不过她终究无法适应都市快节奏的步伐，最终回到了妈妈早已不在的老宅。童年时妈妈福子利用山川田野各种食材做出胡乱命名的美食，实心眼的市子在感叹受骗之余，也将美好的回忆留在了味蕾深处。仿佛遵循着母亲的步伐，她将对故乡的热爱融入了美食的烹制中。在朋友佑太（三浦贵大 饰）和吉子（松冈茉优 饰）的环绕下，享受着无忧无虑的人生…… 本片根据五十岚大介的漫画改编。,romance_drama,剧情;森淳一;日本;高分
26628357,一个叫欧维的男人决定去死,,2015,汉内斯·赫尔姆,罗夫·拉斯加德;巴哈·帕斯;托比亚斯·阿姆博瑞;菲利普·伯格;安娜-莱娜·布伦丁,剧情,瑞典,8.9,558324,135,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2406624993.webp,欧维（罗夫·拉斯加德 Rolf Lassgård 饰）是一个刻板而又固执的老头，他的妻子半年前死于疾病，留他一人生活在这个混乱不堪的世界之中。每天早晨，欧维都会定时在社区里进行巡视，确认所有的车辆都停在应停的位置，呵斥违反规定私自驶入社区的车辆，赶走四处乱转破坏环境的猫狗，在社区居民眼里，欧维是“来自地狱的恶邻”，可每个人都明白，这其实是欧维对于社区爱之深刻的表现。 某一日，欧维遭到了上司的解雇，离开了恪守了几十年的工作岗位，心灰意冷对现世了无牵挂的欧维决定自杀。然而，就在这个节骨眼上，一位名为帕维娜（巴哈·帕斯 Bahar Pars 饰）的女子和丈夫带着两个孩子搬到了欧维的隔壁，成为了欧维自杀计划的绊脚石。,romance_drama,剧情;汉内斯·赫尔姆;瑞典;高分
1292215,天使爱美丽,,2001,让-皮埃尔·热内,奥黛丽·塔图;马修·卡索维茨;吕菲斯;洛莱拉·克拉沃塔;塞尔·梅林,剧情;喜剧;爱情,法国;德国,8.7,1013073,136,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2447590313.webp,艾米莉（奥黛丽·塔图 Audrey Tautou 饰）有着别人看来不幸的童年——父亲给她做健康检查时，发现她心跳过快，便断定她患上心脏病，从此艾米莉与学校绝缘。随后因为一桩意外，母亲在她眼前突然死去。这一切都毫不影响艾米莉对生活的豁达乐观。 1997年，戴安娜王妃的去世让她倍感人生的孤独脆弱，艾米莉从此开始了一系列助人计划，包括自闭忧郁的邻居老人，被老板刻薄的菜摊伙计、遗失了童年器物的旧房东、爱情失意的咖啡店同事。但她万万想不到，成人录象带商店店员尼诺（马修·卡索维 Mathieu Kassovitz 饰），竟成为她的棘手对象，艾米莉开始了令人哭笑不得的另类计划……,romance_drama,剧情;喜剧;爱情;让-皮埃尔·热内;法国;高分
1858711,玩具总动员3,,2010,李·昂克里奇,汤姆·汉克斯;蒂姆·艾伦;琼·库萨克;尼德·巴蒂;唐·里克斯,喜剧;动画;奇幻;冒险,美国,8.9,582320,137,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1283675359.webp,距上一次的冒险已经过去11个年头，转眼间安迪（约翰·莫里斯 John Morris 配音）变成了17岁的阳光男孩。这年夏天，安迪即将开始大学生活，他必须将自己的房间收拾整齐留给妹妹。此前，伍迪（汤姆·汉克斯 Tom Hanks 配音）与巴斯光年（蒂姆·艾伦 Tim Allen 配音）等玩具一直期待安迪再和他们玩耍，但是随着岁月的流逝，他们被冷落在箱子里很久了。安迪十分珍惜这些童年的玩伴，于是准备将他们收在阁楼。谁曾想，妈妈却把玩具们当作废物扔到街道上。玩具们误解了安迪，于是愤然出走，宁可被捐赠到阳光之家幼儿园。 伍迪尽力劝解大家，却收效甚微，只得独自黯然离开。巴斯光年他们原本以为将重新回到往昔的快乐时光，不料却陷入一场阴谋之中……,comedy_animation,喜剧;动画;奇幻;冒险;李·昂克里奇;美国;高分
1291579,怪兽电力公司,,2001,彼特·道格特,约翰·古德曼;比利·克里斯托;玛丽·吉布斯;史蒂夫·布西密;詹姆斯·柯本,喜剧;动画;儿童;奇幻;冒险,美国,8.8,758409,138,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2513247938.webp,我们不知道，在那样的世界里住着那样一群怪物。他们长相滑稽，却必须装作狰狞。因为，在夜深的时候，他们要悄悄的出现在孩子的衣橱里，吓唬刚刚甜美睡去的宝宝。一切，只因为他们是怪物电力公司的员工，而孩子的尖叫，则是怪物王国发电的全部能量。怪物们害怕孩子，却又必须让孩子尖叫。在怪物的国度里，他们都是为全民造福的英雄。 毛怪苏利文（约翰•古德曼）是怪物公司最出色的员工，业绩总是摇摇领先，他吓哭的小孩儿不计其数。他与搭档大眼怪麦克（比利•克里斯托）很受大家的爱戴。一次偶然，毛怪不小心把一个两岁的小女孩阿布（玛丽•吉布斯）带回了怪物世界，引起了极大的恐慌，调皮可爱的阿布把这些可怕的怪物吓的人仰马翻。警方在追捕阿布，而坏蛋亨利（詹姆斯•柯博）也计划利用阿布进行他改革工厂的邪恶计划。 另一方面，在与阿布相处的过程中，毛怪渐渐对她产生莫名的情愫，甚至因此被放逐野外。可是一切都不能抵挡毛怪拯救女孩的信念，为了阿布，毛怪踏上了艰险的旅程……,comedy_animation,喜剧;动画;儿童;奇幻;冒险;彼特·道格特;美国;高分
1828115,色，戒,,2007,李安,梁朝伟;汤唯;陈冲;王力宏;庹宗华,剧情;爱情;情色,中国台湾;中国大陆;美国;中国香港,8.7,944653,139,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p453716305.webp,本是岭南大学学生的王佳芝（汤唯 饰）因战争辗转到了香港读书，她在香港大学加入了爱国青年邝裕民（王力宏 饰）组织的话剧组，他们主演的爱国话剧更激起了他们的爱国情操。当邝裕民得知汪伪政府的特务头子易先生（梁朝伟 饰）正在香港的时候，他们便密谋要刺杀易先生。化名“麦太太”的王佳芝很快得到了易太太（陈冲 饰）的信任与喜爱，同时美丽的“麦太太”也吸引了易先生的眼球，正当事情进行得如火如荼之际，易先生突然要回到上海去。 此后王佳芝一直生活在上海，没想到重遇了邝裕民。当得知刺杀行动还没结束时，王佳芝再次成为了特务，再次以“麦太太”的身份出现在易先生的面前。 重逢后的二人关系进一步发展，此时的易先生因爱上了王佳芝而对她毫无忌讳，王佳芝的内心也变得起伏不定。刺杀行动进行正顺利，但当易先生送给王佳芝璀璨钻戒表达爱意时，王佳芝做出了惊人的决定……,romance_drama,剧情;爱情;情色;李安;中国台湾;高分
1297052,侧耳倾听,,1995,近藤喜文,本名阳子;小林桂树;高山南;高桥一生;山下容莉枝,剧情;爱情;动画,日本,8.9,514410,140,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456692072.webp,正在读初三的月岛雯是一个喜欢看书的女孩，她每次都能在借书卡上看到一个叫天泽圣司名字，因此她对这个人充满了好奇。 雯一直喜欢写诗，有一天她跟好友夕子在讨论写诗的事，夕子告诉雯自己收到了情书，但事实上夕子已有了喜欢的人。更没有想到的是，夕子喜欢的杉村喜欢的是雯，雯一时间感到十分困惑。 雯无意中来到了一个小店，原来店主是圣司的爷爷。认识了圣司之后，听到了圣司对自己理想的追求之后，也激发了雯对自己理想的追求之念。当圣司离开了到意大利学习做小提琴时，雯决定要专心写作。当雯完成了作品之后，她发现原来自己高估了自己，就这样她选择继续考高中，这时她非常想念圣司。 一天凌晨，她站到窗边，突然看到了一个熟悉的身影……,romance_drama,剧情;爱情;动画;近藤喜文;日本;高分
1294240,教父3,,1990,弗朗西斯·福特·科波拉,阿尔·帕西诺;黛安·基顿;塔莉娅·夏尔;安迪·加西亚;伊莱·瓦拉赫,剧情;犯罪,美国,9.0,424738,141,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2169664351.webp,转眼间已经是1979年，第二代教父麦克•柯里昂（阿尔•帕西诺 饰）到了垂暮之年，为了灵魂的救赎，麦克慢慢结束家族的黑道事业，转投正当生意。 麦克的儿子托尼酷爱艺术，无意接手家族事业，迈克尔决定让大哥逊尼的私生子，火爆好色的文森（安迪•加西亚 饰）继承家业，当第三代教父。麦克的爱女玛丽（索菲娅•科波拉 饰）和文森相恋，遭到父亲的反对，父女渐渐疏远。 为了使家族资产合法化，麦克通过在梵蒂冈教廷的关系网，准备投资“屹立”集团，却遭到敌人的暗中阻挠，教皇的去世也让事情更加扑朔迷离。 麦克无奈之下，只能重新选择用暴力解决问题，他的亲人也被卷入了这场血雨腥风。,suspense_crime,剧情;犯罪;弗朗西斯·福特·科波拉;美国;高分
26799731,请以你的名字呼唤我,,2017,卢卡·瓜达尼诺,艾米·汉莫;提莫西·查拉梅;迈克尔·斯图巴;阿蜜拉·卡萨;艾斯特·加瑞尔,剧情;爱情;同性,意大利;法国;巴西;美国,8.8,812385,142,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2505525050.webp,故事发生在八十年代的意大利里维埃拉，每年夏天，十七岁的少年艾力奥（提莫西·查拉梅 Timothée Chalamet 饰）都会跟家人一起来此地度假。今年，和他们共享假日时光的，还有来自美国的奥利弗（艾米·汉莫 Armie Hammer 饰），高大英俊热情开朗的奥利弗很快就获得了艾力奥一家人的喜爱。 随着时间的推移，艾力奥和奥利弗之间渐渐产生了致命的吸引力，但性别和年龄的桎梏让他们迟迟无法跨出那关键的一步，与此同时，单纯善良的少女马奇娅（艾斯特·加莱尔 Esther Garrel 饰）也向艾力奥奉献着自己的感情和身体。最终，汹涌的激情冲破了艾力奥和奥利弗之间的防线，两人开始了一段注定不会有结果的恋情。,romance_drama,剧情;爱情;同性;卢卡·瓜达尼诺;意大利;高分
1307315,哪吒闹海,,1979,王树忱,梁正晖;邱岳峰;毕克;富润生;尚华,动画;奇幻;冒险,中国大陆,9.2,303500,143,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2532803206.webp,商末时期，陈塘关总兵李靖的夫人怀胎3年6个月，最终生下一个肉球，肉球中跳出一个伶俐可爱的男孩。李靖原当他是妖孽欲杀之而后快，幸太乙真人前来收之为徒，赐名哪吒，并赐以乾坤圈和混天绫两件宝贝。某年，天下大旱，甘露未降。哪吒和家将到东海洗澡玩耍。他用混天绫搅动海水，撼动龙宫，惹出巡海夜叉李艮和龙王三太子敖丙。几番言语不和，哪吒杀此二人，由此闯下通天大祸。四海龙王齐聚陈塘关索命，为救一方百姓，哪吒决定交出生命…… 本片根据《封神演义》故事改编，并荣获1980年电影百花奖最佳美术片奖；文化部1979年优秀影片奖、青年优秀创作奖；1983年菲律宾马尼拉国际电影节特别奖；1988年法国布尔波拉斯文化俱乐部青年国际动画电影节评委奖和宽银幕长动画片奖。,sci_fi_action,动画;奇幻;冒险;王树忱;中国大陆;高分
1292274,幸福终点站,,2005,史蒂文·斯皮尔伯格,汤姆·汉克斯;凯瑟琳·泽塔-琼斯;斯坦利·图齐;齐·麦克布赖德;迭戈·卢纳,剧情;喜剧;爱情,美国,8.8,632945,144,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2181698213.webp,为了完成父亲的心愿，维克多（汤姆•汉克斯 Tom Hanks 饰）从故国乘坐飞机前往美国肯尼迪机场，但戏剧性的事情发生了：他被告知祖国发生政变，而他的身份证护照一一失效，同时他的签证也无法再使用。进退两难的维克多只有在机场滞留，等待新证件的办理。 但是，他在机场等待了整整9个月。在这9个月里面，他用机场的洗手间洗漱，在候机室睡觉，他已经学懂因地制宜，在机场照料自己的生活，甚至还找了一份建筑工地工作。然而维克多的邋遢晦气却招来了机场负责人弗兰克（史坦利•图齐 Stanley Tucci 饰）的不满，而恐怕更令他气愤妒忌的是，美丽的空姐艾米利亚（凯瑟琳•泽塔-琼斯 Catherine Zeta-Jones 饰）竟然爱上了维克多。处在甜蜜中的维克多，也在慢慢观察机场的人生百态，自得其乐。,romance_drama,剧情;喜剧;爱情;史蒂文·斯皮尔伯格;美国;高分
1297518,九品芝麻官,,1994,王晶,周星驰;吴孟达;张敏;徐锦江;钟丽缇,剧情;喜剧;古装,中国香港,8.8,781148,145,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p648370300.webp,包龙星（周星驰 饰）用钱买来了一个候补知县的职位，可是为人贪婪，县上的人都对他痛恨之极。在他代替正式知县的时候，戚家媳妇戚秦氏（张敏 饰）遭到了常威( 邹兆龙 饰 )的强暴，后来常威动了杀机把戚家上下都杀害了，更嫁祸于戚秦氏。常威是水师提督大人的儿子，请来大状方唐镜（吴启华 饰），收买了所有证人以便洗脱罪名。包龙星虽然极力寻找证据，也被迫害至落难他乡。他决定要上京告御状，后来他因没钱不得不在妓院打工，向老板娘学习了一身斗嘴的好功夫。他在妓院里误打误撞认识了皇上，帮助皇上有功他被封了大官，重审戚家被害的案件。他凭着聪慧与口才，全力为戚秦氏讨回公道。,comedy_animation,剧情;喜剧;古装;王晶;中国香港;高分
6307447,被解救的姜戈,,2013,昆汀·塔伦蒂诺,杰米·福克斯;莱昂纳多·迪卡普里奥;克里斯托弗·瓦尔兹;塞缪尔·杰克逊;凯丽·华盛顿,剧情;动作;西部;冒险,美国,8.8,681589,146,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1800813767.webp,1858年，美国南北战争前两年。德国赏金猎人金·舒尔茨（克里斯托弗·瓦尔兹 Christoph Waltz饰）从贩奴商人手中买下黑奴姜戈（杰米·福克斯 Jamie Foxx饰），让其重获自由。舒尔茨实则是要把姜戈培养成无法无天的赏金猎人，为其缉拿各种通缉犯以换取报酬。姜 戈的唯一条件是：从暴虐的糖果庄园主卡尔文·坎迪（莱昂纳多·迪卡普里奥 Leonardo DiCaprio饰）手中解救出自己的妻子布鲁姆希尔达（凯丽·华盛顿 Kerry Washington饰）。本片是昆汀向1966年由塞吉奥·考布西执导的经典意大利西部片《迪亚戈》的致敬之作。 鬼才导演痞子昆丁三年磨一剑，继《无耻混蛋》后又一巨制力作。本片延续昆汀一贯低调奢华的风格，处处可见奇思妙想的幽默元素和血腥野性的动作场面，更有强档群戏，豪华卡司，可谓看点十足。 《被解放的姜戈》荣获第85届奥斯卡金像奖-最佳原创剧本大奖，克里斯托弗·沃尔兹 Christoph Waltz则凭借此片荣获最佳男配角。本片同时荣获第85届奥斯卡金像奖最佳影片、最佳摄影和最佳音效剪辑提名。,sci_fi_action,剧情;动作;西部;冒险;昆汀·塔伦蒂诺;美国;高分
25986180,釜山行,,2016,延尚昊,孔刘;郑裕美;马东锡;金秀安;金义城,动作;惊悚;灾难,韩国,8.6,1333094,147,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2360940399.webp,证券公司基金管理人石宇（孔刘 饰）光鲜精干，却也是个重利轻义之徒。妻子为此与之决裂，女儿秀安（金秀安 饰）则对如此自私的父亲越来越失望，决定前往釜山和母亲生活。在秀安生日这天，石宇抽出时间陪伴女儿登上开往釜山的特快列车。而与此同时，城市四处出现了极为可疑的暴动事件。政府 极力洗白无法掩盖丧尸肆虐的事实，即便懵然无知的列车乘客也因为不速之客的到来而堕入恐慌绝望的地狱中。开车的刹那，一名感染者冲入车厢，而她很快尸变并对目光所及之处的健康人展开血腥屠杀。未过多久，丧尸便呈几何数爆发性地增长。石宇被迫和幸存者的乘客们在逼仄的空间中奋力求生。 通往釜山的遥遥旅途布满杀机，危难时刻每个幸存者的人性也承受巨大的考验……,sci_fi_action,动作;惊悚;灾难;延尚昊;韩国;高分
25814707,小森林 冬春篇,,2015,森淳一,桥本爱;三浦贵大;松冈茉优;温水洋一;桐岛加恋,剧情,日本,9.0,415538,148,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2618201652.webp,于无法融入喧嚣吵闹的大城市，平凡女孩市子（桥本爱 饰）选择回到自幼生长的老家——位于日本东北地区的小森村。这里没有过多时尚文明的色彩，当地人过着日出而作日落而息的传统生活，他们靠天吃饭，靠着双手经营人生。生活虽不富裕，心中则是满满的充实和欢喜。受妈妈（桐島かれん 饰） 影响，市子似乎对亲手制作各种美味而廉价的料理有着格外浓厚的兴趣。妈妈失踪已经很久，对料理的回忆与再现成为母女间别具特色的交流方式。更何况还有取自大自然的各种食材，又怎能暴殄天物浪费了大好的韶光？在好友纪子（松冈茉优 饰）和裕太（三浦贵大 饰）的陪伴下，市子静静地走过了春夏秋冬…… 本片根据漫画家五十岚大介的原作改编。,romance_drama,剧情;森淳一;日本;高分
3287562,神偷奶爸,,2010,皮埃尔·柯芬,史蒂夫·卡瑞尔;杰森·席格尔;拉塞尔·布兰德;朱莉·安德鲁斯;威尔·阿奈特,喜剧;动画;冒险,美国;法国,8.7,1035092,149,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792776858.webp,超级坏蛋格鲁（史蒂夫·卡瑞尔 Steve Carell 配音）在听说埃及金字塔被盗的新闻后不满市面上新贼辈出，决定在纳法利欧博士（拉塞尔·布兰德 Russell Brand 配音）的帮助下建造火箭升空盗取月亮。在向坏蛋银行贷款的过程中，格鲁盗取的收缩射线枪被新贼维克托（杰森·席格尔 Jason Segel 配音）抢走。为了夺回收缩射线枪，格鲁决定领养三位孤儿——玛戈（米兰达·卡斯格拉夫 Miranda Cosgrove 配音）、伊迪丝（达娜·盖伊 Dana Gaier 配音）和阿格蕾丝（埃尔希·费舍 Elsie Fisher 配音），利用她们进入维克托的城堡兜售饼干的机会实施偷盗，计划成功后再偷偷处理掉三个小孩。然而在平凡的日常相处中，格鲁却发现自己越来越离不开这三个小鬼，但这样的感情用事却将严重影响周密的盗月计划……,comedy_animation,喜剧;动画;冒险;皮埃尔·柯芬;美国;高分
5989818,萤火之森,,2011,大森贵弘,佐仓绫音;内山昂辉;辻亲八;山本兼平;后藤弘树,剧情;爱情;动画;奇幻,日本,8.8,601956,150,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1675053073.webp,某年夏天，6岁小女孩竹川萤来到爷爷家度假，她闯进了传说住满妖怪的山神森林。正当她因为迷路而焦急万分的时候，一个戴着狐狸面具的大男孩出现在她面前，并引领着萤找到回家的路。虽然萤分外感激，可是男孩却禁止她碰触自己的身体，原来这名叫银的男孩并非人类，他一旦被人类碰触就会烟消云散。在此后的日子里，萤和银成为好朋友，他们走遍了森林的每一个角落玩耍。日复一日，年复一年，每到夏天的时候萤就会如约来到森林和好朋友见面。她遵守着和银的约定，无论如何也不碰触银的身体。随着年龄的增长，萤和银对彼此的情感都悄悄发生了变化，他们共同期待相聚的日子，共同期待拥抱对方…… 本片根据绿川幸的原作改编。,romance_drama,剧情;爱情;动画;奇幻;大森贵弘;日本;高分
1303037,喜宴,,1993,李安,赵文瑄;归亚蕾;郎雄;金素梅;米切尔·利希藤斯坦,剧情;喜剧;爱情;同性;家庭,中国台湾;美国,9.0,423023,151,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2249048907.webp,伟同（赵文瑄 饰）是事业有成的男同志，与男友赛门（米切尔·利希藤斯坦 饰）在美国过着幸福的同居日子，烦恼来自要用各种招数应对远在台北的父（郎雄 饰）母（归亚蕾 饰）的一次次逼婚。伟同被逼以“乖乖仔”形象修书一封声称会在美国结婚，没料父母想亲眼见证。无奈，他只得拉上来自上海的不得志的女艺术家葳葳（金素梅 饰）“假婚”，想逃过一劫。 父母对葳葳相当满意，却对伟同的草率态度不满，为让父母满意尽快返回台北，伟同犹如“拼命三郎”使出了浑身解数。但人算不如天算，不断的波折使得父母的返台日期一次次推迟，令他和赛门的感情亮起“红灯”，而葳葳又意外怀上了他的孩子。似乎，伟同在强大的父母（传统）面前，只能选择去做一个 “表面正常”的男人,romance_drama,剧情;喜剧;爱情;同性;家庭;李安;中国台湾;高分
4268598,告白,,2010,中岛哲也,松隆子;冈田将生;木村佳乃;西井幸人;桥本爱,剧情;悬疑,日本,8.8,734803,152,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p689520756.webp,一所平凡的中学，1年B组即将迎来春假。不知天高地厚的学生们肆意吵闹，殊不知一场绵亘数月的风暴正向他们袭来。级任教师森口悠子（松隆子 饰）全然无视这片混乱，静静地向学生们做出最后的告白。这个单亲妈妈独自抚养着可爱的女儿（芦田爱菜 饰），然而女儿最终在游泳池中溺水身亡。警察 认定这是一起意外，森口则认定女儿死于班上两个学生之手。她不动声色地指责着犯人A和B，并宣布用自己的方式进行复仇。在此之后，森口辞去教师职务，1年B班的学生也心怀惴惴迎来了春假。新学期开始，残酷的风暴袭向了这群无知无畏的少男少女…… 本片根据湊かなえ的原作改编，并成为2010年电影旬报十佳影片；第34届日本电影学院奖最佳作品、最佳导演、最佳剧本和最佳剪辑4项大奖。,suspense_crime,剧情;悬疑;中岛哲也;日本;高分
3072124,玛丽和麦克斯,,2025,亚当·艾略特,托妮·科莱特;菲利普·塞默·霍夫曼;巴瑞·哈姆弗莱斯;艾瑞克·巴纳;贝塔尼·维特莫尔,剧情;喜剧;动画,澳大利亚;美国,9.0,464621,153,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2923412445.webp,1976年，8岁的玛丽·黛西·丁格尔（贝丝妮·惠特摩尔 Bethany Whitmore 配音）是澳大利亚墨尔本的一个小女孩，喜欢动画片“诺布利特”、甜炼乳和巧克力。玛丽的妈妈是个酒鬼，而在茶叶包装厂工作的父亲平日只喜欢制作鸟标本。孤独的玛丽没有朋友，某一天心血来潮给美国纽约市的马克思·杰瑞·霍罗威茨（菲利普·塞默·霍夫曼 Philip Seymour Hoffman 配音）写了一封信询问美国小孩从哪里来，并附上一根樱桃巧克力棒。44岁的马克思患有自闭症及肥胖，碰巧也喜欢看“诺布利特”动画片及吃巧克力。二人的笔友关系从1976年维持到1994年，期间各自经历了许多人生起伏，直到成年的玛丽（托妮·科莱特 Toni Collette 配音）终于来到纽约看望马克思…… 本片获2009年法国昂锡国际动画影展最佳动画长片奖，柏林国际电影节水晶熊奖及渥太华国际动画电影节最高奖。,comedy_animation,剧情;喜剧;动画;亚当·艾略特;澳大利亚;高分
1295399,七武士,,1954,黑泽明,三船敏郎;志村乔;津岛惠子;岛崎雪子;藤原釜足,剧情;动作;冒险,日本,9.3,230828,154,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2215886505.webp,日本战国时代，一小山村面临着山贼的威胁，为了保护秋天的收成，村中长老决定让去请武士来保护村子安全，但只能拿出的报酬是一天三顿的白米饭。在城里，他们遭到了武士白眼甚至被打。直到勘兵卫（志村乔饰）的出现，他现今已沦为浪人，几经考虑最后答应了。他对农民说至少需要七名武士，于是久藏（宫口精二饰）、胜四郎（木村功饰）、五郎（稻叶义男饰）、七郎（加东大介饰）、平八（千秋实饰）和菊千代（三船敏郎饰）等六人也加入了队伍，七个人肩负保卫村子的任务。 整个防御准备的过程中，武士与农民间发生许多摩擦也闹出不少笑话。而在一次偷袭行动中，有武士为救农民被火枪打死，很快山贼的反扑随之而来，一场恶战即将开始。,sci_fi_action,剧情;动作;冒险;黑泽明;日本;高分
4920389,头号玩家,,2018,史蒂文·斯皮尔伯格,泰伊·谢里丹;奥利维亚·库克;本·门德尔森;马克·里朗斯;丽娜·维特,动作;科幻;冒险,美国,8.6,1498297,155,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2516578307.webp,故事发生在2045年，虚拟现实技术已经渗透到了人类生活的每一个角落。詹姆斯哈利迪（马克·里朗斯 Mark Rylance 饰）一手建造了名为“绿洲”的虚拟现实游戏世界，临终前，他宣布自己在游戏中设置了一个彩蛋，找到这枚彩蛋的人即可成为绿洲的继承人。要找到这枚彩蛋，必须先获得三把钥匙，而寻找钥匙的线索就隐藏在詹姆斯的过往之中。 韦德（泰尔·谢里丹 Tye Sheridan 饰）、艾奇（丽娜·维特 Lena Waithe 饰）、大东（森崎温 饰）和修（赵家正 饰）是游戏中的好友，和之后遇见的阿尔忒弥斯（奥利维亚·库克 Olivia Cooke 饰）一起，五人踏上了寻找彩蛋的征程。他们所要对抗的，是名为诺兰索伦托（本·门德尔森 Ben Mendelsohn 饰）的大资本家。,sci_fi_action,动作;科幻;冒险;史蒂文·斯皮尔伯格;美国;高分
10463953,模仿游戏,,2015,莫滕·泰杜姆,本尼迪克特·康伯巴奇;凯拉·奈特莉;马修·古迪;罗里·金尼尔;艾伦·里奇,剧情;同性;传记;战争,英国;美国,8.8,712868,156,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2922986728.webp,二战期间，盟军苦于德国的秘密系统“英格玛”无法破译，政府召集了一批民间数学家、逻辑学家进行秘密破解工作，图灵（本尼迪克特·康伯巴奇 Benedict Cumberbatch 饰）就是其中之一。计划刚开始图灵遭到了以休（马修·古迪 Matthew Goode）为首的组员和 领导的排斥，幸好军情处部长孟席斯（马克·斯特朗 Mark Strong 饰）帮助他立项研究破译密码的机器，而图灵则变成了负责人，招收了新的成员琼（凯拉·奈特莉 Keira Knightley）开始了艰难的工作。琼很快就迷上了图灵，由于她的帮助所有组员空前的团结，并于两年后成功破解德军的密码。图灵一度与琼订婚，但实际上他隐瞒了一个秘密，因为这个秘密他也遭受了非人的待遇…… 本片改编自安德鲁·霍奇斯编著的《艾伦·图灵传》，上映后获得了第87届奥斯卡最佳改编剧本奖。,history_war_biography,剧情;同性;传记;战争;莫滕·泰杜姆;英国;高分
